trials,stimulus,number_responses,avg_words_per_response,percent_unique_words,percent_unique_lemmas,simpson_diversity,modal_agreement,modal_names,modal_response_agreement,modal_response
correct_only,imgNew/28T_soft.jpg,272,1.0147058823529411,0.06884057971014493,0.06884057971014493,0.7170223978919631,0.8566176470588235,soft,0.8492647058823529,soft
correct_only,imgNew/29T_dance.jpg,581,1.1462994836488813,0.1036036036036036,0.0915915915915916,0.4523245049560839,0.7538726333907056,dance,0.47160068846815834,dance
correct_only,imgNew/2T_bath.jpg,578,1.1764705882352942,0.08529411764705883,0.07647058823529412,0.4597548297669583,0.7923875432525952,bath,0.7387543252595156,bath
correct_only,imgNew/30T_luck.jpg,277,1.036101083032491,0.07665505226480836,0.07665505226480836,0.43181209034867574,0.5740072202166066,luck,0.555956678700361,luck
correct_only,imgNew/31T_turn.jpg,282,1.0460992907801419,0.1016949152542373,0.08813559322033898,0.38588723625043236,0.624113475177305,turn,0.5177304964539007,turn
correct_only,imgNew/32T_ocean.jpg,257,1.066147859922179,0.20802919708029197,0.19708029197080293,0.1505039972193257,0.28793774319066145,ocean,0.2840466926070039,ocean
correct_only,imgNew/33T_rare.jpg,202,1.0495049504950495,0.2169811320754717,0.21226415094339623,0.463024233211124,0.7128712871287128,rare,0.698019801980198,rare
correct_only,imgNew/35T_fight.jpg,175,1.0571428571428572,0.2594594594594595,0.24324324324324326,0.29600470035252646,0.5657142857142857,fight,0.49142857142857144,fight
correct_only,imgNew/36T_jump.jpg,190,1.0157894736842106,0.10880829015544041,0.08290155440414508,0.3492551813471503,0.5157894736842106,hop,0.4,hop
correct_only,imgNew/37T_right.jpg,126,1.0793650793650793,0.16176470588235295,0.16176470588235295,0.40697167755991287,0.6746031746031746,right,0.626984126984127,right
correct_only,imgNew/39T_find.jpg,221,1.1040723981900453,0.1762295081967213,0.14754098360655737,0.2061660932334885,0.39819004524886875,find,0.31221719457013575,find
correct_only,imgNew/3T_justice.jpg,273,1.0146520146520146,0.11552346570397112,0.11191335740072202,0.21066813163815204,0.37362637362637363,justice,0.36996336996337,justice
correct_only,imgNew/40T_neck.jpg,265,1.0377358490566038,0.13090909090909092,0.12,0.41948241539482417,0.6452830188679245,neck,0.6150943396226415,neck
correct_only,imgNew/41T_large.jpg,166,1.0,0.1927710843373494,0.1927710843373494,0.1583789704271632,0.27710843373493976,large,0.27710843373493976,large
correct_only,imgNew/42T_wine.jpg,270,1.0925925925925926,0.07457627118644068,0.06779661016949153,0.7716130520004612,0.9592592592592593,wine,0.9296296296296296,wine
correct_only,imgNew/44T_king.jpg,290,1.0793103448275863,0.1182108626198083,0.11501597444089456,0.23427131973457851,0.35517241379310344,king,0.3482758620689655,king
correct_only,imgNew/46T_party.jpg,284,1.0211267605633803,0.07586206896551724,0.07241379310344828,0.6212862426918029,0.795774647887324,party,0.778169014084507,party
correct_only,imgNew/47T_graduation.jpg,291,1.0103092783505154,0.07142857142857142,0.06802721088435375,0.31148568642474056,0.41924398625429554,graduate,0.41237113402061853,graduate
correct_only,imgNew/48T_knight.jpg,284,1.0352112676056338,0.1836734693877551,0.17687074829931973,0.3625177033270646,0.6126760563380281,knight,0.5880281690140845,knight
correct_only,imgNew/4T_science.jpg,290,1.0379310344827586,0.12956810631229235,0.11960132890365449,0.3256699889258029,0.5551724137931034,science,0.5482758620689655,science
correct_only,imgNew/50T_pool.jpg,234,1.1111111111111112,0.13846153846153847,0.13076923076923078,0.24457974457974457,0.48717948717948717,pool,0.47863247863247865,pool
correct_only,imgNew/51T_shoes.jpg,271,1.007380073800738,0.03296703296703297,0.029304029304029304,0.7564641241111829,0.8745387453874539,shoe,0.7749077490774908,shoes
correct_only,imgNew/52T_hat.jpg,281,1.0142348754448398,0.04912280701754386,0.042105263157894736,0.7614035087719299,0.8825622775800712,hat,0.7615658362989324,hat
correct_only,imgNew/53T_rain.jpg,291,1.034364261168385,0.07973421926910298,0.07308970099667775,0.7645182724252492,0.9037800687285223,rain,0.8831615120274914,rain
correct_only,imgNew/5T_feet.jpg,278,1.025179856115108,0.07017543859649122,0.06315789473684211,0.694613293797875,0.8489208633093526,foot,0.8129496402877698,feet
correct_only,imgNew/6T_wood.jpg,286,1.0314685314685315,0.04406779661016949,0.04406779661016949,0.7699066067104808,0.9020979020979021,wood,0.8916083916083916,wood
correct_only,imgNew/7T_safety.jpg,275,1.1018181818181818,0.17491749174917492,0.16501650165016502,0.18551788953729811,0.3927272727272727,safety,0.38181818181818183,safety
correct_only,imgNew/8T_predict.jpg,263,1.0228136882129277,0.17843866171003717,0.16728624535315986,0.16570493258613994,0.2889733840304182,prediction,0.2623574144486692,prediction
correct_only,imgNew/A2T_airport.jpg,262,1.0725190839694656,0.12811387900355872,0.12099644128113879,0.261642094560244,0.44656488549618323,airport,0.4351145038167939,airport
correct_only,imgNew/A6T_subway.jpg,286,1.06993006993007,0.1111111111111111,0.09803921568627451,0.2785170898960677,0.4965034965034965,subway,0.4755244755244755,subway
correct_only,imgNew/A7T_ninja.jpg,238,1.0210084033613445,0.09053497942386832,0.08641975308641975,0.7973336054144134,0.9117647058823529,ninja,0.8991596638655462,ninja
correct_only,imgNew/A9T_disco.jpg,290,1.0275862068965518,0.08053691275167785,0.07718120805369127,0.7629765213657831,0.896551724137931,disco,0.8862068965517241,disco
correct_only,imgNew/B10T_up.jpg,286,1.048951048951049,0.12,0.10333333333333333,0.47304347826086957,0.7167832167832168,up,0.6993006993006993,up
correct_only,imgNew/B11T_wait.jpg,258,1.065891472868217,0.12,0.11272727272727273,0.5292634372926344,0.7674418604651163,wait,0.5930232558139535,waiting
correct_only,imgNew/B12T_danger.jpg,172,1.0174418604651163,0.28,0.26285714285714284,0.07513957307060755,0.16279069767441862,balance,0.1511627906976744,balance
correct_only,imgNew/B1T_through.jpg,152,1.105263157894737,0.31547619047619047,0.30357142857142855,0.3212147134302823,0.625,through,0.5855263157894737,through
correct_only,imgNew/B2T_whole.jpg,250,1.056,0.16666666666666666,0.1590909090909091,0.32722663901371124,0.588,pie,0.536,pie
correct_only,imgNew/B4T_memory.jpg,99,1.0303030303030303,0.39215686274509803,0.3235294117647059,0.10502814987381091,0.24242424242424243,memory,0.20202020202020202,memory
correct_only,imgNew/B6T_identification.jpg,169,1.0355029585798816,0.22857142857142856,0.21142857142857144,0.16236453201970444,0.3431952662721893,identification,0.33727810650887574,identification
correct_only,imgNew/B7T_fast.jpg,277,1.0866425992779782,0.09966777408637874,0.08637873754152824,0.5547951273532669,0.8014440433212996,fast,0.779783393501805,fast
correct_only,imgNew/B8T_rough.jpg,222,1.0585585585585586,0.13191489361702127,0.1276595744680851,0.5507546826695763,0.7837837837837838,rough,0.7702702702702703,rough
correct_only,imgNew/B9T_scent.jpg,166,1.0421686746987953,0.21965317919075145,0.20809248554913296,0.18154321817448582,0.40963855421686746,smell,0.3614457831325301,smell
correct_only,imgNew/C10T_jagged.jpg,130,1.0384615384615385,0.2222222222222222,0.21481481481481482,0.34173576561636265,0.5923076923076923,jagged,0.5846153846153846,jagged
correct_only,imgNew/C11T_kiss.jpg,274,1.0912408759124088,0.11371237458193979,0.10367892976588629,0.6182577270992795,0.8576642335766423,kiss,0.781021897810219,kiss
correct_only,imgNew/C12T_maple.jpg,190,1.068421052631579,0.09359605911330049,0.08866995073891626,0.5403599473247818,0.7578947368421053,maple,0.7105263157894737,maple
correct_only,imgNew/C14T_oil.jpg,221,1.0,0.058823529411764705,0.049773755656108594,0.9027560674619498,0.9502262443438914,oil,0.9411764705882353,oil
correct_only,imgNew/C15T_sand.jpg,278,1.0179856115107915,0.06007067137809187,0.06007067137809187,0.7696664411197153,0.8920863309352518,sand,0.8848920863309353,sand
correct_only,imgNew/C17T_sting.jpg,199,1.0251256281407035,0.23529411764705882,0.21568627450980393,0.5338066260987153,0.7487437185929648,sting,0.6432160804020101,sting
correct_only,imgNew/C21T_even.jpg,79,1.0,0.189873417721519,0.17721518987341772,0.5030834144758195,0.7088607594936709,even,0.7088607594936709,even
correct_only,imgNew/C26T_low.jpg,215,1.069767441860465,0.13043478260869565,0.12173913043478261,0.6614391494209227,0.8697674418604651,low,0.8046511627906977,low
correct_only,imgNew/C29T_plan.jpg,233,1.0686695278969958,0.1646586345381526,0.14859437751004015,0.2559593211555901,0.49356223175965663,plan,0.24892703862660945,plan
correct_only,imgNew/C33T_religion.jpg,274,1.0182481751824817,0.1003584229390681,0.0967741935483871,0.4346458317217194,0.656934306569343,religion,0.656934306569343,religion
correct_only,imgNew/C34T_sports.jpg,282,1.0283687943262412,0.05862068965517241,0.05517241379310345,0.7016107863023505,0.8581560283687943,sport,0.4716312056737589,sport
correct_only,imgNew/C40T_real.jpg,285,1.03859649122807,0.24662162162162163,0.21621621621621623,0.09202931745304627,0.21754385964912282,worker,0.18947368421052632,worker
correct_only,imgNew/C41T_alive.jpg,220,1.040909090909091,0.14847161572052403,0.14410480349344978,0.18428713705661534,0.37272727272727274,alive,0.36363636363636365,alive
correct_only,imgNew/C42T_iron.jpg,256,1.08984375,0.1111111111111111,0.10752688172043011,0.2633763956576674,0.4453125,iron,0.4375,iron
correct_only,imgNew/C43T_net.jpg,281,1.0498220640569396,0.1016949152542373,0.09152542372881356,0.7197278911564626,0.8896797153024911,net,0.8042704626334519,net
correct_only,imgNew/C44T_kick.jpg,170,1.076470588235294,0.20218579234972678,0.18032786885245902,0.18038791809283614,0.3352941176470588,color,0.24705882352941178,kick
correct_only,imgNew/C6T_deliver.jpg,287,1.0452961672473868,0.10333333333333333,0.09333333333333334,0.4666666666666667,0.6655052264808362,delivery,0.6376306620209059,delivery
correct_only,imgNew/D1T_hot.jpg,125,1.072,0.26865671641791045,0.26119402985074625,0.2399281786555942,0.504,heat,0.496,heat
correct_only,imgNew/D2T_crawl.jpg,222,1.018018018018018,0.07964601769911504,0.07079646017699115,0.8144346116027532,0.918918918918919,crawl,0.6306306306306306,crawl
correct_only,imgNew/D3T_blow.jpg,244,1.110655737704918,0.15867158671586715,0.14022140221402213,0.1959819598195982,0.3442622950819672,party,0.319672131147541,party
correct_only,imgNew/D4T_pirate.jpg,273,1.0769230769230769,0.15306122448979592,0.14965986394557823,0.6393396949223376,0.8608058608058609,pirate,0.8351648351648352,pirate
correct_only,imgNew/D5T_police.jpg,149,1.1812080536912752,0.2159090909090909,0.1875,0.27194805194805194,0.44966442953020136,cop,0.3959731543624161,police
correct_only,imgNew/D6T_sick.jpg,250,1.056,0.12878787878787878,0.12121212121212122,0.32702500288051617,0.58,sick,0.568,sick
correct_only,imgNew/D7T_bee.jpg,258,1.1434108527131783,0.16271186440677965,0.15254237288135594,0.27187824282255274,0.5697674418604651,bee,0.29457364341085274,bees
correct_only,imgNew/MJ1_Paint.jpg,2,1.0,1.0,1.0,0.0,0.5,"paint,brush",0.5,"paint,brush"
correct_only,imgNew/MJ2_Baby.jpg,286,1.0594405594405594,0.07920792079207921,0.066006600660066,0.8001661093261644,0.9475524475524476,baby,0.8881118881118881,baby
